datetime,Global_active_power,y_pred,residual,z_score,abs_error,hour,dayofweek,message
2009-08-11 10:00:00,0.28026667,1.2856589382313386,-1.0053922658585206,-4.399646404802089,1.0053922658585206,10,1,"[2009-08-11 10:00] Unusual drop on Tue 10:00 (daytime) detected by residual z-score: actual 0.28 kW vs expected 1.29 kW (Δ -1.01 kW, |z|=4.40). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-12-26 00:00:00,1.4389666,2.440503924194273,-1.00153729230493,-2.0592667297177036,1.00153729230493,0,2,"[2007-12-26 00:00] Unusual drop on Wed 00:00 (overnight) detected by isolation forest: actual 1.44 kW vs expected 2.44 kW (Δ -1.00 kW, |z|=2.06). Possible causes: a device left on overnight, standby/defrost cycle, or a heating/cooling unit."
2007-03-06 22:00:00,0.4897,1.4866249429715375,-0.9969249534142712,-3.042818632767063,0.9969249534142712,22,1,"[2007-03-06 22:00] Unusual drop on Tue 22:00 (late evening) detected by residual z-score: actual 0.49 kW vs expected 1.49 kW (Δ -1.00 kW, |z|=3.04). Possible causes: an unusual load combination late at night."
2010-09-30 18:00:00,2.0233333,1.0272935771911045,0.9960397338898281,3.273067440685187,0.9960397338898281,18,3,"[2010-09-30 18:00] Unusual spike on Thu 18:00 (evening peak) detected by residual z-score: actual 2.02 kW vs expected 1.03 kW (Δ +1.00 kW, |z|=3.27). Possible causes: more high-power appliances running at once than usual."
2009-01-02 20:00:00,1.4126334,2.4032942261709875,-0.9906608071341223,-2.384679655648893,0.9906608071341223,20,4,"[2009-01-02 20:00] Unusual drop on Fri 20:00 (evening peak) detected by isolation forest: actual 1.41 kW vs expected 2.40 kW (Δ -0.99 kW, |z|=2.38). Possible causes: more high-power appliances running at once than usual."
2008-11-05 21:00:00,4.1899667,3.20087888627978,0.9890877923396046,2.8091299311506677,0.9890877923396046,21,2,"[2008-11-05 21:00] Unusual spike on Wed 21:00 (evening peak) detected by isolation forest: actual 4.19 kW vs expected 3.20 kW (Δ +0.99 kW, |z|=2.81). Possible causes: more high-power appliances running at once than usual."
2008-03-01 21:00:00,0.8905,1.8733491461693041,-0.9828491371093981,-3.3372242140693342,0.9828491371093981,21,5,"[2008-03-01 21:00] Unusual drop on Sat 21:00 (evening peak) detected by residual z-score: actual 0.89 kW vs expected 1.87 kW (Δ -0.98 kW, |z|=3.34). Possible causes: more high-power appliances running at once than usual."
2007-08-24 14:00:00,2.5672998,1.5849317255164685,0.9823681173180041,3.0273266250633064,0.9823681173180041,14,4,"[2007-08-24 14:00] Unusual spike on Fri 14:00 (daytime) detected by residual z-score: actual 2.57 kW vs expected 1.58 kW (Δ +0.98 kW, |z|=3.03). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-08-15 19:00:00,0.9298667,1.906227356733939,-0.9763606851717441,-4.218270223605962,0.9763606851717441,19,6,"[2010-08-15 19:00] Unusual drop on Sun 19:00 (evening peak) detected by residual z-score: actual 0.93 kW vs expected 1.91 kW (Δ -0.98 kW, |z|=4.22). Possible causes: more high-power appliances running at once than usual."
2007-01-21 19:00:00,5.3304334,4.3602790606861,0.9701543079967614,1.9791518945201538,0.9701543079967614,19,6,"[2007-01-21 19:00] Unusual spike on Sun 19:00 (evening peak) detected by isolation forest: actual 5.33 kW vs expected 4.36 kW (Δ +0.97 kW, |z|=1.98). Possible causes: more high-power appliances running at once than usual."
2008-09-02 17:00:00,1.6957334,0.7293813003267162,0.9663521276746876,4.7351396719536964,0.9663521276746876,17,1,"[2008-09-02 17:00] Unusual spike on Tue 17:00 (evening peak) detected by residual z-score: actual 1.70 kW vs expected 0.73 kW (Δ +0.97 kW, |z|=4.74). Possible causes: more high-power appliances running at once than usual."
2007-12-02 15:00:00,4.4101663,3.4495991817791833,0.9605670818011389,1.8989829010802155,0.9605670818011389,15,6,"[2007-12-02 15:00] Unusual spike on Sun 15:00 (daytime) detected by isolation forest: actual 4.41 kW vs expected 3.45 kW (Δ +0.96 kW, |z|=1.90). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-01-07 21:00:00,4.7383666,3.7796752823070414,0.9586913215442769,2.142438595778745,0.9586913215442769,21,6,"[2007-01-07 21:00] Unusual spike on Sun 21:00 (evening peak) detected by isolation forest: actual 4.74 kW vs expected 3.78 kW (Δ +0.96 kW, |z|=2.14). Possible causes: more high-power appliances running at once than usual."
2008-08-31 21:00:00,3.1787333,2.2209629093832794,0.9577704394631561,7.654635097445396,0.9577704394631561,21,6,"[2008-08-31 21:00] Unusual spike on Sun 21:00 (evening peak) detected by residual z-score: actual 3.18 kW vs expected 2.22 kW (Δ +0.96 kW, |z|=7.65). Possible causes: more high-power appliances running at once than usual."
2008-07-29 08:00:00,1.9135,0.9572521937872636,0.9562477575753463,3.2077427135718533,0.9562477575753463,8,1,"[2008-07-29 08:00] Unusual spike on Tue 08:00 (morning) detected by residual z-score: actual 1.91 kW vs expected 0.96 kW (Δ +0.96 kW, |z|=3.21). Possible causes: a heavy start-of-day routine or several devices switching on at once."
2007-03-31 20:00:00,4.7660336,3.8127596497396734,0.9532739997049067,2.0167053282231553,0.9532739997049067,20,5,"[2007-03-31 20:00] Unusual spike on Sat 20:00 (evening peak) detected by isolation forest: actual 4.77 kW vs expected 3.81 kW (Δ +0.95 kW, |z|=2.02). Possible causes: more high-power appliances running at once than usual."
2009-11-15 20:00:00,2.0405,2.991310561826481,-0.9508106362130775,-1.702185068134663,0.9508106362130775,20,6,"[2009-11-15 20:00] Unusual drop on Sun 20:00 (evening peak) detected by isolation forest: actual 2.04 kW vs expected 2.99 kW (Δ -0.95 kW, |z|=1.70). Possible causes: more high-power appliances running at once than usual."
2009-08-09 21:00:00,2.2347333,1.2844346813356038,0.9502986617887859,5.822484428370489,0.9502986617887859,21,6,"[2009-08-09 21:00] Unusual spike on Sun 21:00 (evening peak) detected by residual z-score: actual 2.23 kW vs expected 1.28 kW (Δ +0.95 kW, |z|=5.82). Possible causes: more high-power appliances running at once than usual."
2007-04-20 08:00:00,0.5313333,1.478933194903799,-0.9475998676104029,-3.040633180641656,0.9475998676104029,8,4,"[2007-04-20 08:00] Unusual drop on Fri 08:00 (morning) detected by residual z-score: actual 0.53 kW vs expected 1.48 kW (Δ -0.95 kW, |z|=3.04). Possible causes: a heavy start-of-day routine or several devices switching on at once."
2007-03-05 14:00:00,2.5973,1.6572132095632341,0.9400868430795881,3.151772405131514,0.9400868430795881,14,0,"[2007-03-05 14:00] Unusual spike on Mon 14:00 (daytime) detected by residual z-score: actual 2.60 kW vs expected 1.66 kW (Δ +0.94 kW, |z|=3.15). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2006-12-23 17:00:00,5.4525332,4.512897192014878,0.9396360530717915,,0.9396360530717915,17,5,"[2006-12-23 17:00] Unusual spike on Sat 17:00 (evening peak) detected by isolation forest: actual 5.45 kW vs expected 4.51 kW (Δ +0.94 kW, |z|=nan). Possible causes: more high-power appliances running at once than usual."
2007-08-09 00:00:00,2.6874,1.7484147436505,0.9389853589648565,3.0774090082174803,0.9389853589648565,0,3,"[2007-08-09 00:00] Unusual spike on Thu 00:00 (overnight) detected by residual z-score: actual 2.69 kW vs expected 1.75 kW (Δ +0.94 kW, |z|=3.08). Possible causes: a device left on overnight, standby/defrost cycle, or a heating/cooling unit."
2010-01-09 21:00:00,2.9857666,2.0548341584899785,0.9309324907562373,1.5583008695448215,0.9309324907562373,21,5,"[2010-01-09 21:00] Unusual spike on Sat 21:00 (evening peak) detected by isolation forest: actual 2.99 kW vs expected 2.05 kW (Δ +0.93 kW, |z|=1.56). Possible causes: more high-power appliances running at once than usual."
2008-01-13 00:00:00,4.6702,3.742417185243832,0.9277826858194005,1.9688780617615882,0.9277826858194005,0,6,"[2008-01-13 00:00] Unusual spike on Sun 00:00 (overnight) detected by isolation forest: actual 4.67 kW vs expected 3.74 kW (Δ +0.93 kW, |z|=1.97). Possible causes: a device left on overnight, standby/defrost cycle, or a heating/cooling unit."
2010-08-25 10:00:00,0.33676666,1.260086165963343,-0.9233195057498726,-4.064146935936384,0.9233195057498726,10,2,"[2010-08-25 10:00] Unusual drop on Wed 10:00 (daytime) detected by residual z-score: actual 0.34 kW vs expected 1.26 kW (Δ -0.92 kW, |z|=4.06). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-08-20 15:00:00,1.8436667,0.9223835689500062,0.9212831037565978,3.1278254957169302,0.9212831037565978,15,0,"[2007-08-20 15:00] Unusual spike on Mon 15:00 (daytime) detected by residual z-score: actual 1.84 kW vs expected 0.92 kW (Δ +0.92 kW, |z|=3.13). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-01-21 22:00:00,2.3277333,3.2409630363853568,-0.9132297581108206,-2.0300956851174705,0.9132297581108206,22,6,"[2007-01-21 22:00] Unusual drop on Sun 22:00 (late evening) detected by isolation forest: actual 2.33 kW vs expected 3.24 kW (Δ -0.91 kW, |z|=2.03). Possible causes: an unusual load combination late at night."
2009-01-31 19:00:00,4.5035663,3.5908106246331597,0.9127556404730415,1.871848444612852,0.9127556404730415,19,5,"[2009-01-31 19:00] Unusual spike on Sat 19:00 (evening peak) detected by isolation forest: actual 4.50 kW vs expected 3.59 kW (Δ +0.91 kW, |z|=1.87). Possible causes: more high-power appliances running at once than usual."
2009-08-09 17:00:00,2.2341666,1.3221497723177578,0.9120168498441075,6.540336790716904,0.9120168498441075,17,6,"[2009-08-09 17:00] Unusual spike on Sun 17:00 (evening peak) detected by residual z-score: actual 2.23 kW vs expected 1.32 kW (Δ +0.91 kW, |z|=6.54). Possible causes: more high-power appliances running at once than usual."
2008-01-13 18:00:00,4.1215663,3.2103176857417832,0.9112486098819961,1.8930975331270752,0.9112486098819961,18,6,"[2008-01-13 18:00] Unusual spike on Sun 18:00 (evening peak) detected by isolation forest: actual 4.12 kW vs expected 3.21 kW (Δ +0.91 kW, |z|=1.89). Possible causes: more high-power appliances running at once than usual."
2010-08-16 11:00:00,0.2498,1.1590955372711667,-0.9092955406567105,-3.5769792046410913,0.9092955406567105,11,0,"[2010-08-16 11:00] Unusual drop on Mon 11:00 (daytime) detected by residual z-score: actual 0.25 kW vs expected 1.16 kW (Δ -0.91 kW, |z|=3.58). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-03-04 19:00:00,5.4321337,4.523690888203269,0.9084427864183127,3.346591167983605,0.9084427864183127,19,6,"[2007-03-04 19:00] Unusual spike on Sun 19:00 (evening peak) detected by residual z-score + isolation forest: actual 5.43 kW vs expected 4.52 kW (Δ +0.91 kW, |z|=3.35). Possible causes: more high-power appliances running at once than usual."
2010-02-06 20:00:00,2.5582335,3.4636437642925735,-0.9054102647655959,-1.7018086451792223,0.9054102647655959,20,5,"[2010-02-06 20:00] Unusual drop on Sat 20:00 (evening peak) detected by isolation forest: actual 2.56 kW vs expected 3.46 kW (Δ -0.91 kW, |z|=1.70). Possible causes: more high-power appliances running at once than usual."
2009-08-10 22:00:00,2.7808335,1.8782392797150547,0.9025942030272549,4.685413149857215,0.9025942030272549,22,0,"[2009-08-10 22:00] Unusual spike on Mon 22:00 (late evening) detected by residual z-score: actual 2.78 kW vs expected 1.88 kW (Δ +0.90 kW, |z|=4.69). Possible causes: an unusual load combination late at night."
2010-08-27 09:00:00,1.6963,0.7938150461227831,0.9024849836318556,3.7241533510576734,0.9024849836318556,9,4,"[2010-08-27 09:00] Unusual spike on Fri 09:00 (morning) detected by residual z-score: actual 1.70 kW vs expected 0.79 kW (Δ +0.90 kW, |z|=3.72). Possible causes: a heavy start-of-day routine or several devices switching on at once."
2009-11-21 21:00:00,2.2437668,3.1435741481082973,-0.8998073634403285,-1.857378081559928,0.8998073634403285,21,5,"[2009-11-21 21:00] Unusual drop on Sat 21:00 (evening peak) detected by isolation forest: actual 2.24 kW vs expected 3.14 kW (Δ -0.90 kW, |z|=1.86). Possible causes: more high-power appliances running at once than usual."
2010-08-17 09:00:00,1.8965334,1.0005984937200065,0.8959348762979988,3.304687034866625,0.8959348762979988,9,1,"[2010-08-17 09:00] Unusual spike on Tue 09:00 (morning) detected by residual z-score: actual 1.90 kW vs expected 1.00 kW (Δ +0.90 kW, |z|=3.30). Possible causes: a heavy start-of-day routine or several devices switching on at once."
2008-11-05 16:00:00,3.5904,2.6972780833648016,0.8931218971802424,2.608395112799488,0.8931218971802424,16,2,"[2008-11-05 16:00] Unusual spike on Wed 16:00 (daytime) detected by isolation forest: actual 3.59 kW vs expected 2.70 kW (Δ +0.89 kW, |z|=2.61). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2008-04-13 01:00:00,1.4389999,2.327946625058192,-0.8889467337770642,-2.1318462931132642,0.8889467337770642,1,6,"[2008-04-13 01:00] Unusual drop on Sun 01:00 (overnight) detected by isolation forest: actual 1.44 kW vs expected 2.33 kW (Δ -0.89 kW, |z|=2.13). Possible causes: a device left on overnight, standby/defrost cycle, or a heating/cooling unit."
2007-12-02 21:00:00,3.4203334,2.531807854767795,0.8885255306997344,1.7346694569229113,0.8885255306997344,21,6,"[2007-12-02 21:00] Unusual spike on Sun 21:00 (evening peak) detected by isolation forest: actual 3.42 kW vs expected 2.53 kW (Δ +0.89 kW, |z|=1.73). Possible causes: more high-power appliances running at once than usual."
2007-12-08 21:00:00,1.6035666,2.491328192266764,-0.8877615456908363,-1.84808195009215,0.8877615456908363,21,5,"[2007-12-08 21:00] Unusual drop on Sat 21:00 (evening peak) detected by isolation forest: actual 1.60 kW vs expected 2.49 kW (Δ -0.89 kW, |z|=1.85). Possible causes: more high-power appliances running at once than usual."
2009-12-25 00:00:00,1.6607,2.5455740642895357,-0.8848741007198946,-1.5712213587287989,0.8848741007198946,0,4,"[2009-12-25 00:00] Unusual drop on Fri 00:00 (overnight) detected by isolation forest: actual 1.66 kW vs expected 2.55 kW (Δ -0.88 kW, |z|=1.57). Possible causes: a device left on overnight, standby/defrost cycle, or a heating/cooling unit."
2008-10-19 00:00:00,5.1555,4.2710605095672864,0.88443942558286,1.9639290358363806,0.88443942558286,0,6,"[2008-10-19 00:00] Unusual spike on Sun 00:00 (overnight) detected by isolation forest: actual 5.16 kW vs expected 4.27 kW (Δ +0.88 kW, |z|=1.96). Possible causes: a device left on overnight, standby/defrost cycle, or a heating/cooling unit."
2008-01-22 16:00:00,1.1749667,2.0583303846218044,-0.8833636916973049,-1.9871418918059724,0.8833636916973049,16,1,"[2008-01-22 16:00] Unusual drop on Tue 16:00 (daytime) detected by isolation forest: actual 1.17 kW vs expected 2.06 kW (Δ -0.88 kW, |z|=1.99). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-08-25 08:00:00,1.8391334,0.9560849977893217,0.8830483840542452,4.6766848841645245,0.8830483840542452,8,2,"[2010-08-25 08:00] Unusual spike on Wed 08:00 (morning) detected by residual z-score: actual 1.84 kW vs expected 0.96 kW (Δ +0.88 kW, |z|=4.68). Possible causes: a heavy start-of-day routine or several devices switching on at once."
2007-02-18 00:00:00,4.4649997,3.5871306088587427,0.8778690668919897,1.7834543485366952,0.8778690668919897,0,6,"[2007-02-18 00:00] Unusual spike on Sun 00:00 (overnight) detected by isolation forest: actual 4.46 kW vs expected 3.59 kW (Δ +0.88 kW, |z|=1.78). Possible causes: a device left on overnight, standby/defrost cycle, or a heating/cooling unit."
2009-06-23 22:00:00,2.1336334,1.2587916184474934,0.8748417567203532,3.062435465701603,0.8748417567203532,22,1,"[2009-06-23 22:00] Unusual spike on Tue 22:00 (late evening) detected by residual z-score: actual 2.13 kW vs expected 1.26 kW (Δ +0.87 kW, |z|=3.06). Possible causes: an unusual load combination late at night."
2007-12-29 17:00:00,1.6061333,2.4801876158704776,-0.874054274081232,-1.6641340635560318,0.874054274081232,17,5,"[2007-12-29 17:00] Unusual drop on Sat 17:00 (evening peak) detected by isolation forest: actual 1.61 kW vs expected 2.48 kW (Δ -0.87 kW, |z|=1.66). Possible causes: more high-power appliances running at once than usual."
2009-11-23 00:00:00,0.315,1.1868144909839504,-0.8718144933681362,-1.7134892370112298,0.8718144933681362,0,0,"[2009-11-23 00:00] Unusual drop on Mon 00:00 (overnight) detected by isolation forest: actual 0.31 kW vs expected 1.19 kW (Δ -0.87 kW, |z|=1.71). Possible causes: a device left on overnight, standby/defrost cycle, or a heating/cooling unit."
2008-02-03 16:00:00,0.6462333,1.513393421669206,-0.8671601014329999,-1.8893904431992548,0.8671601014329999,16,6,"[2008-02-03 16:00] Unusual drop on Sun 16:00 (daytime) detected by isolation forest: actual 0.65 kW vs expected 1.51 kW (Δ -0.87 kW, |z|=1.89). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-08-27 12:00:00,2.1425333,1.2895705058304936,0.8529627964766353,3.3527476407880257,0.8529627964766353,12,4,"[2010-08-27 12:00] Unusual spike on Fri 12:00 (daytime) detected by residual z-score: actual 2.14 kW vs expected 1.29 kW (Δ +0.85 kW, |z|=3.35). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-02-18 15:00:00,1.6473,2.500191631983952,-0.8528916270248454,-1.8479985611701617,0.8528916270248454,15,6,"[2007-02-18 15:00] Unusual drop on Sun 15:00 (daytime) detected by isolation forest: actual 1.65 kW vs expected 2.50 kW (Δ -0.85 kW, |z|=1.85). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-08-10 01:00:00,1.2490001,0.39639533208838523,0.8526047403908628,4.476099345388675,0.8526047403908628,1,1,"[2010-08-10 01:00] Unusual spike on Tue 01:00 (overnight) detected by residual z-score: actual 1.25 kW vs expected 0.40 kW (Δ +0.85 kW, |z|=4.48). Possible causes: a device left on overnight, standby/defrost cycle, or a heating/cooling unit."
2008-09-03 13:00:00,1.6602999,0.8086374782521523,0.8516624189417564,3.1442788308383722,0.8516624189417564,13,2,"[2008-09-03 13:00] Unusual spike on Wed 13:00 (daytime) detected by residual z-score: actual 1.66 kW vs expected 0.81 kW (Δ +0.85 kW, |z|=3.14). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-03-04 13:00:00,1.3428667,0.4986793468972015,0.8441873122672272,3.9031225854310834,0.8441873122672272,13,6,"[2007-03-04 13:00] Unusual spike on Sun 13:00 (daytime) detected by residual z-score: actual 1.34 kW vs expected 0.50 kW (Δ +0.84 kW, |z|=3.90). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-04-17 07:00:00,1.8215001,0.9781158898555725,0.8433841730869324,3.5005169097555453,0.8433841730869324,7,1,"[2007-04-17 07:00] Unusual spike on Tue 07:00 (morning) detected by residual z-score: actual 1.82 kW vs expected 0.98 kW (Δ +0.84 kW, |z|=3.50). Possible causes: a heavy start-of-day routine or several devices switching on at once."
2010-02-15 23:00:00,1.2293334,2.0720702963999282,-0.8427368956736099,-1.6250232167844596,0.8427368956736099,23,0,"[2010-02-15 23:00] Unusual drop on Mon 23:00 (late evening) detected by isolation forest: actual 1.23 kW vs expected 2.07 kW (Δ -0.84 kW, |z|=1.63). Possible causes: an unusual load combination late at night."
2007-03-04 15:00:00,1.9034667,1.0620127155594448,0.8414539859481236,3.807626297826904,0.8414539859481236,15,6,"[2007-03-04 15:00] Unusual spike on Sun 15:00 (daytime) detected by residual z-score: actual 1.90 kW vs expected 1.06 kW (Δ +0.84 kW, |z|=3.81). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-12-01 20:00:00,3.6209333,2.7799753489743653,0.8409579453218994,1.7909481425586884,0.8409579453218994,20,5,"[2007-12-01 20:00] Unusual spike on Sat 20:00 (evening peak) detected by isolation forest: actual 3.62 kW vs expected 2.78 kW (Δ +0.84 kW, |z|=1.79). Possible causes: more high-power appliances running at once than usual."
2009-07-28 13:00:00,0.22836666,1.0671836666794472,-0.8388170085879021,-3.1015960540415604,0.8388170085879021,13,1,"[2009-07-28 13:00] Unusual drop on Tue 13:00 (daytime) detected by residual z-score: actual 0.23 kW vs expected 1.07 kW (Δ -0.84 kW, |z|=3.10). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2010-01-19 22:00:00,1.6050667,2.4427803500515584,-0.8377136929852131,-1.7687870912839778,0.8377136929852131,22,1,"[2010-01-19 22:00] Unusual drop on Tue 22:00 (late evening) detected by isolation forest: actual 1.61 kW vs expected 2.44 kW (Δ -0.84 kW, |z|=1.77). Possible causes: an unusual load combination late at night."
2007-12-29 20:00:00,2.4215667,3.2584254652846614,-0.8368587405074397,-1.591936433979865,0.8368587405074397,20,5,"[2007-12-29 20:00] Unusual drop on Sat 20:00 (evening peak) detected by isolation forest: actual 2.42 kW vs expected 3.26 kW (Δ -0.84 kW, |z|=1.59). Possible causes: more high-power appliances running at once than usual."
2007-12-28 19:00:00,2.5198667,3.354641809824583,-0.834775104883787,-1.545707837659836,0.834775104883787,19,4,"[2007-12-28 19:00] Unusual drop on Fri 19:00 (evening peak) detected by isolation forest: actual 2.52 kW vs expected 3.35 kW (Δ -0.83 kW, |z|=1.55). Possible causes: more high-power appliances running at once than usual."
2008-12-06 14:00:00,1.5779334,2.4124098571270243,-0.8344764264553324,-1.9958836591816032,0.8344764264553324,14,5,"[2008-12-06 14:00] Unusual drop on Sat 14:00 (daytime) detected by isolation forest: actual 1.58 kW vs expected 2.41 kW (Δ -0.83 kW, |z|=2.00). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2007-02-10 22:00:00,4.6905,3.85926306176887,0.831236720793386,1.9675179409946628,0.831236720793386,22,5,"[2007-02-10 22:00] Unusual spike on Sat 22:00 (late evening) detected by isolation forest: actual 4.69 kW vs expected 3.86 kW (Δ +0.83 kW, |z|=1.97). Possible causes: an unusual load combination late at night."
2007-12-02 17:00:00,2.0336332,2.86321384960096,-0.8295806174842606,-1.9001550968651644,0.8295806174842606,17,6,"[2007-12-02 17:00] Unusual drop on Sun 17:00 (evening peak) detected by isolation forest: actual 2.03 kW vs expected 2.86 kW (Δ -0.83 kW, |z|=1.90). Possible causes: more high-power appliances running at once than usual."
2007-01-22 19:00:00,3.6992333,2.8728191304500243,0.8264141630833008,1.621325527877805,0.8264141630833008,19,0,"[2007-01-22 19:00] Unusual spike on Mon 19:00 (evening peak) detected by isolation forest: actual 3.70 kW vs expected 2.87 kW (Δ +0.83 kW, |z|=1.62). Possible causes: more high-power appliances running at once than usual."
2008-08-04 18:00:00,2.1712,1.3460147765244252,0.8251852604781382,3.11415844061519,0.8251852604781382,18,0,"[2008-08-04 18:00] Unusual spike on Mon 18:00 (evening peak) detected by residual z-score: actual 2.17 kW vs expected 1.35 kW (Δ +0.83 kW, |z|=3.11). Possible causes: more high-power appliances running at once than usual."
2009-07-14 11:00:00,1.2340666,0.41070083838751026,0.8233657671804219,3.054797587502793,0.8233657671804219,11,1,"[2009-07-14 11:00] Unusual spike on Tue 11:00 (daytime) detected by residual z-score: actual 1.23 kW vs expected 0.41 kW (Δ +0.82 kW, |z|=3.05). Possible causes: a large appliance running outside its usual schedule, or overlapping medium loads."
2009-07-28 18:00:00,1.4864668,0.665477573054452,0.8209891923492956,3.311642966394526,0.8209891923492956,18,1,"[2009-07-28 18:00] Unusual spike on Tue 18:00 (evening peak) detected by residual z-score: actual 1.49 kW vs expected 0.67 kW (Δ +0.82 kW, |z|=3.31). Possible causes: more high-power appliances running at once than usual."
2009-01-18 19:00:00,4.5730333,3.7603494085541813,0.8126839242705257,1.7945665705952907,0.8126839242705257,19,6,"[2009-01-18 19:00] Unusual spike on Sun 19:00 (evening peak) detected by isolation forest: actual 4.57 kW vs expected 3.76 kW (Δ +0.81 kW, |z|=1.79). Possible causes: more high-power appliances running at once than usual."
2008-03-13 22:00:00,0.66286665,1.4751130121184506,-0.8122463601065792,-1.7126039543780682,0.8122463601065792,22,3,"[2008-03-13 22:00] Unusual drop on Thu 22:00 (late evening) detected by isolation forest: actual 0.66 kW vs expected 1.48 kW (Δ -0.81 kW, |z|=1.71). Possible causes: an unusual load combination late at night."
2007-04-18 21:00:00,1.8114667,1.0021241051647567,0.8093425887134171,3.0254964377564,0.8093425887134171,21,2,"[2007-04-18 21:00] Unusual spike on Wed 21:00 (evening peak) detected by residual z-score: actual 1.81 kW vs expected 1.00 kW (Δ +0.81 kW, |z|=3.03). Possible causes: more high-power appliances running at once than usual."
2007-04-01 21:00:00,3.9473665,3.1381633806379905,0.8092030954209695,1.7483319186878667,0.8092030954209695,21,6,"[2007-04-01 21:00] Unusual spike on Sun 21:00 (evening peak) detected by isolation forest: actual 3.95 kW vs expected 3.14 kW (Δ +0.81 kW, |z|=1.75). Possible causes: more high-power appliances running at once than usual."
2009-01-17 20:00:00,2.5505333,3.3573504074094886,-0.8068171127317543,-1.9933118253512814,0.8068171127317543,20,5,"[2009-01-17 20:00] Unusual drop on Sat 20:00 (evening peak) detected by isolation forest: actual 2.55 kW vs expected 3.36 kW (Δ -0.81 kW, |z|=1.99). Possible causes: more high-power appliances running at once than usual."
2009-07-26 07:00:00,1.2570332,0.4508933389621124,0.8061398899120942,3.2690546354932213,0.8061398899120942,7,6,"[2009-07-26 07:00] Unusual spike on Sun 07:00 (morning) detected by residual z-score: actual 1.26 kW vs expected 0.45 kW (Δ +0.81 kW, |z|=3.27). Possible causes: a heavy start-of-day routine or several devices switching on at once."
2007-03-31 21:00:00,2.5596666,3.3621230089187764,-0.8024563753128193,-1.8348366423670168,0.8024563753128193,21,5,"[2007-03-31 21:00] Unusual drop on Sat 21:00 (evening peak) detected by isolation forest: actual 2.56 kW vs expected 3.36 kW (Δ -0.80 kW, |z|=1.83). Possible causes: more high-power appliances running at once than usual."
2007-02-03 19:00:00,5.8146667,5.015356082997855,0.7993106650490196,1.5738715644435746,0.7993106650490196,19,5,"[2007-02-03 19:00] Unusual spike on Sat 19:00 (evening peak) detected by isolation forest: actual 5.81 kW vs expected 5.02 kW (Δ +0.80 kW, |z|=1.57). Possible causes: more high-power appliances running at once than usual."
2007-01-14 03:00:00,1.1217333,1.9190896789502672,-0.7973563711118272,-1.7720230050838266,0.7973563711118272,3,6,"[2007-01-14 03:00] Unusual drop on Sun 03:00 (overnight) detected by isolation forest: actual 1.12 kW vs expected 1.92 kW (Δ -0.80 kW, |z|=1.77). Possible causes: a device left on overnight, standby/defrost cycle, or a heating/cooling unit."
2007-01-20 22:00:00,1.0950334,1.890211875116539,-0.7951784679052354,-1.7951509426434504,0.7951784679052354,22,5,"[2007-01-20 22:00] Unusual drop on Sat 22:00 (late evening) detected by isolation forest: actual 1.10 kW vs expected 1.89 kW (Δ -0.80 kW, |z|=1.80). Possible causes: an unusual load combination late at night."
2007-10-13 21:00:00,2.4085667,3.2034849152473455,-0.7949182019142156,-1.79789030909757,0.7949182019142156,21,5,"[2007-10-13 21:00] Unusual drop on Sat 21:00 (evening peak) detected by isolation forest: actual 2.41 kW vs expected 3.20 kW (Δ -0.79 kW, |z|=1.80). Possible causes: more high-power appliances running at once than usual."
2008-12-01 00:00:00,0.38986668,1.1847078281620724,-0.7948411482552273,-2.2445947161139634,0.7948411482552273,0,0,"[2008-12-01 00:00] Unusual drop on Mon 00:00 (overnight) detected by isolation forest: actual 0.39 kW vs expected 1.18 kW (Δ -0.79 kW, |z|=2.24). Possible causes: a device left on overnight, standby/defrost cycle, or a heating/cooling unit."
2007-12-02 20:00:00,2.1350334,2.928592893660778,-0.7935595245964469,-1.7985004943585778,0.7935595245964469,20,6,"[2007-12-02 20:00] Unusual drop on Sun 20:00 (evening peak) detected by isolation forest: actual 2.14 kW vs expected 2.93 kW (Δ -0.79 kW, |z|=1.80). Possible causes: more high-power appliances running at once than usual."
