datetime,Global_active_power,Sub_metering_1,Sub_metering_2,Sub_metering_3
2009-10-14,1.18835,2001.0,3131.0,10013.0
2009-10-15,1.0347055,1629.0,463.0,9641.0
2009-10-16,1.053375,0.0,482.0,11136.0
2009-10-17,1.9042222,5490.0,4364.0,18326.0
2009-10-18,1.0806694,712.0,499.0,11144.0
2009-10-19,0.9507695,1104.0,457.0,8227.0
2009-10-20,1.1963944,760.0,450.0,11005.0
2009-10-21,1.3677125,2031.0,5916.0,8569.0
2009-10-22,0.9720208,0.0,492.0,11074.0
2009-10-23,1.2204514,3180.0,495.0,11696.0
2009-10-24,1.815561,6202.0,518.0,15941.0
2009-10-25,1.6712055,3010.0,6181.0,13691.0
2009-10-26,0.7724611,475.0,468.0,5788.0
2009-10-27,0.775525,579.0,449.0,8367.0
2009-10-28,0.88104725,1044.0,463.0,9318.0
2009-10-29,1.3759999,765.0,4125.0,5677.0
2009-10-30,1.0370542,1779.0,2005.0,8828.0
2009-10-31,1.3027375,1773.0,2514.0,14637.0
2009-11-01,1.2799778,1970.0,470.0,12215.0
2009-11-02,1.0446013,1881.0,471.0,7490.0
2009-11-03,1.5740889,2009.0,3951.0,9025.0
2009-11-04,1.25125,1075.0,4008.0,12246.0
2009-11-05,1.0836569,1105.0,532.0,9868.0
2009-11-06,0.96559024,0.0,442.0,11326.0
2009-11-07,1.0813723,2187.0,408.0,10014.0
2009-11-08,1.741668,4941.0,2075.0,14871.0
2009-11-09,0.9774146,1126.0,430.0,7639.5
2009-11-10,1.1154056,1118.0,432.0,11788.0
2009-11-11,1.4169999,2338.0,5105.0,11214.0
2009-11-12,1.016018,1486.0,429.0,9403.0
2009-11-13,1.0645319,1856.0,407.0,9178.0
2009-11-14,1.7780945,4169.0,2411.0,18868.0
2009-11-15,1.3661861,991.0,5278.0,9446.0
2009-11-16,1.051714,2021.0,545.0,9354.0
2009-11-17,1.1863153,0.0,453.0,11616.0
2009-11-18,1.8327597,6012.0,7655.0,13787.0
2009-11-19,1.0242,0.0,481.0,10936.0
2009-11-20,1.3618166,843.0,407.0,12816.0
2009-11-21,1.7339277,5694.0,1997.0,12553.0
2009-11-22,1.7020667,6774.0,411.0,16097.0
2009-11-23,1.0216124,0.0,402.0,8230.0
2009-11-24,1.4783722,2491.0,4579.0,9086.0
2009-11-25,1.3750902,745.0,5083.0,10596.0
2009-11-26,1.1108514,2262.0,407.0,10069.0
2009-11-27,0.9583514,0.0,396.0,11599.0
2009-11-28,1.2909374,3199.0,386.0,14350.0
2009-11-29,1.1465014,1073.0,3061.0,7828.0
2009-11-30,1.2119374,1080.0,361.0,12039.0
2009-12-01,1.219707,0.0,354.0,10821.0
2009-12-02,1.628936,1143.0,7052.0,12851.0
2009-12-03,1.0275611,1039.0,402.0,9906.0
2009-12-04,1.1883986,1158.0,352.0,9134.0
2009-12-05,1.633168,3822.0,351.0,13324.0
2009-12-06,1.6515889,2850.0,4175.0,12420.0
2009-12-07,1.2101653,1132.0,358.0,10291.0
2009-12-08,1.3936695,1108.0,350.0,15376.0
2009-12-09,1.251636,2054.0,3355.0,7971.0
2009-12-10,1.429975,2823.0,351.0,15435.0
2009-12-11,1.2392098,1546.0,385.0,11251.0
2009-12-12,1.261375,1087.0,4120.0,8198.0
2009-12-13,1.4852874,3984.0,417.0,13178.0
2009-12-14,1.246432,1090.0,2280.0,10742.0
2009-12-15,1.3473028,1111.0,392.0,14084.0
2009-12-16,0.9686625,1143.0,2943.0,8104.0
2009-12-17,1.1924875,0.0,308.0,14395.0
2009-12-18,1.2116014,1195.0,304.0,11466.0
2009-12-19,1.5307875,1165.0,2662.0,13681.0
2009-12-20,0.7945597,1237.0,313.0,7795.0
2009-12-21,1.4131708,3293.0,282.0,11473.0
2009-12-22,1.3111264,0.0,285.0,15829.0
2009-12-23,1.0105555,1143.0,284.0,11205.0
2009-12-24,2.017982,5184.0,5575.0,15198.0
2009-12-25,1.4775333,3371.0,3895.0,14288.0
2009-12-26,1.5164013,1186.0,4294.0,16047.0
2009-12-27,1.5246193,4218.0,318.0,12450.0
2009-12-28,1.4542346,2175.0,2063.0,14934.0
2009-12-29,1.4222,1260.0,346.0,10205.0
2009-12-30,1.7021598,5284.0,4539.0,12484.0
2009-12-31,1.5360361,0.0,387.0,19409.0
2010-01-01,0.85017496,2304.0,327.0,3558.0
2010-01-02,0.9109826,801.0,298.0,6441.5
2010-01-03,1.4468431,3842.0,4920.0,10074.0
2010-01-04,1.1139805,0.0,292.0,10812.0
2010-01-05,1.5415139,1785.0,293.0,16468.0
2010-01-06,1.2341528,1731.0,3256.0,11359.0
2010-01-07,1.2287792,1198.0,255.0,12936.0
2010-01-08,1.2480611,0.0,994.0,12531.0
2010-01-09,1.6228472,2781.0,4855.0,14734.0
2010-01-10,1.7419903,3564.0,2032.0,14108.0
2010-01-11,1.0546416,1251.0,340.0,10279.0
2010-01-12,1.5276053,1550.2313,4487.2314,19052.197
2010-01-13,1.7377508,1713.738,1713.738,16280.511
2010-01-14,1.8704424,2307.0308,501.03067,5854.7915
2010-01-15,1.5255278,1957.0,2952.0,13546.0
2010-01-16,1.4931334,2605.0,2415.0,13652.0
2010-01-17,1.3239973,1992.0,298.0,15044.0
2010-01-18,1.306318,617.0,295.0,12981.0
2010-01-19,1.6899362,2044.0,653.0,19311.0
2010-01-20,1.6331445,2317.0,3341.0,14563.0
2010-01-21,1.4846222,894.0,449.0,16451.0
2010-01-22,1.2434902,699.0,352.0,14512.0
2010-01-23,1.8135701,3154.0,4086.0,16039.0
2010-01-24,1.575986,3496.0,2760.0,11046.0
2010-01-25,1.340632,1368.0,455.0,16136.0
2010-01-26,1.4358083,526.0,395.0,16243.0
2010-01-27,1.9172931,2044.0,6403.0,18154.0
2010-01-28,1.4654402,2032.0,504.0,14987.0
2010-01-29,1.4534652,1488.0,851.0,18061.0
2010-01-30,1.9741167,3240.0,7544.0,17891.0
2010-01-31,1.2494417,1715.0,1380.0,12569.0
2010-02-01,1.1762347,1111.0,367.0,14623.0
2010-02-02,1.4982166,0.0,382.0,21536.0
2010-02-03,2.015982,2234.0,8423.0,21130.0
2010-02-04,1.6085209,1074.0,532.0,23743.0
2010-02-05,1.457564,902.0,474.0,18008.0
2010-02-06,1.8840181,4324.0,2209.0,17857.0
2010-02-07,1.128964,2736.0,3837.0,5546.0
2010-02-08,1.7932209,1161.0,431.0,19764.0
2010-02-09,1.6812027,1214.0,410.0,19769.0
2010-02-10,1.3527945,1219.0,2976.0,12230.5
2010-02-11,0.9512277,0.0,330.0,9916.0
2010-02-12,1.314582,1241.0,312.0,15211.0
2010-02-13,1.6330249,1838.0,5292.0,18710.0
2010-02-14,1.1725694,1224.5,319.5,13190.5
2010-02-15,1.4563417,3468.0,332.0,16065.0
2010-02-16,1.2484417,1945.0,317.0,12820.0
2010-02-17,1.4267778,2294.0,6636.0,10101.0
2010-02-18,1.223025,965.0,385.0,14884.0
2010-02-19,1.3566473,2124.0,397.0,14543.0
2010-02-20,1.3775889,3748.0,382.0,14470.0
2010-02-21,1.9029958,5905.0,8142.0,17083.0
2010-02-22,1.0236361,1393.0,2167.0,10159.0
2010-02-23,1.0147778,0.0,3001.0,8806.0
2010-02-24,1.3293597,2260.0,1682.0,14315.0
2010-02-25,1.3056972,0.0,474.0,15120.0
2010-02-26,1.4723306,1146.0,2454.0,14821.0
2010-02-27,1.2257334,3743.0,441.0,14358.0
2010-02-28,0.4942125,0.0,487.0,2952.0
2010-03-01,0.90189445,1785.0,471.0,7115.0
2010-03-02,0.53257364,0.0,424.0,3605.0
2010-03-03,0.6498847,0.0,425.0,7221.0
2010-03-04,0.4742222,0.0,436.0,2928.0
2010-03-05,0.7873097,1108.0,351.0,5918.0
2010-03-06,0.55188334,0.0,419.0,3970.0
2010-03-07,0.95310557,0.0,4674.0,3679.0
2010-03-08,1.7757624,4214.0,7645.0,15971.0
2010-03-09,1.2223,846.0,397.0,10893.0
2010-03-10,1.2657167,1167.0,375.0,14916.0
2010-03-11,1.3549236,2071.0,320.0,15706.0
2010-03-12,1.1426555,1691.0,411.0,14076.0
2010-03-13,1.654868,2848.0,5534.0,17973.0
2010-03-14,1.0879958,3464.0,918.0,7101.0
2010-03-15,1.2443403,778.0,436.0,15053.0
2010-03-16,1.0712848,0.0,457.0,10083.0
2010-03-17,1.3952292,1136.0,5851.0,13105.0
2010-03-18,1.0851958,1147.0,570.0,10845.0
2010-03-19,1.1551278,0.0,596.0,12591.0
2010-03-20,0.6365325,0.0,1233.0,1816.9231
2010-03-21,1.2236911,1670.0,3626.0,3845.577
2010-03-22,1.1240208,1142.0,557.0,13859.0
2010-03-23,1.2653903,2892.0,1153.0,13107.0
2010-03-24,1.3852444,1075.0,5832.0,12817.0
2010-03-25,1.1665862,0.0,611.0,13797.0
2010-03-26,1.146725,1078.0,682.0,12547.0
2010-03-27,1.2833124,1067.0,3080.0,12483.0
2010-03-28,1.2487597,1083.0,7895.0,7118.0
2010-03-29,1.1269014,0.0,636.0,15420.0
2010-03-30,1.3239263,1760.0,571.0,13765.0
2010-03-31,1.3359736,1067.0,6313.0,12041.0
2010-04-01,1.1718333,1780.0,517.0,14393.0
2010-04-02,1.1448764,0.0,483.0,13074.0
2010-04-03,1.2536652,1778.0,648.0,17694.0
2010-04-04,1.1738806,1097.0,831.0,12687.0
2010-04-05,0.7769583,1755.0,1436.0,5503.0
2010-04-06,1.2679528,1154.0,613.0,12476.0
2010-04-07,1.1090153,1077.0,3440.0,11362.0
2010-04-08,1.1452917,145.0,669.0,13322.0
2010-04-09,0.85649306,1088.0,566.0,10595.0
2010-04-10,0.8265333,1044.0,960.0,8933.0
2010-04-11,1.1133201,5499.0,554.0,8851.0
2010-04-12,0.9996014,660.0,611.0,11949.0
2010-04-13,1.0504888,1097.0,646.0,13033.0
2010-04-14,1.1530305,1132.0,5871.0,9194.0
2010-04-15,1.3001236,2526.0,658.0,15667.0
2010-04-16,1.0847653,2837.0,592.0,12623.0
2010-04-17,1.0817444,553.0,3124.0,12571.0
2010-04-18,1.0250735,1104.0,618.0,12550.0
2010-04-19,1.1865236,1230.0,4255.0,13474.0
2010-04-20,1.2733529,1388.0,719.0,16668.0
2010-04-21,1.0971625,0.0,635.0,12902.0
2010-04-22,1.0145167,1062.0,653.0,12492.0
2010-04-23,0.81981665,0.0,623.0,10981.0
2010-04-24,1.054457,4445.0,1483.0,8223.0
2010-04-25,1.0713485,0.0,2350.0,7595.0
2010-04-26,0.75188607,1038.0,460.0,7635.0
2010-04-27,0.8687083,0.0,545.0,8539.0
2010-04-28,0.60267913,0.0,578.0,6035.0
2010-04-29,0.766475,12.0,679.0,8102.0
2010-04-30,0.776825,2695.0,659.0,6969.0
2010-05-01,0.91677636,1984.0,4885.0,6751.0
2010-05-02,1.5193819,1858.0,7966.0,14454.0
2010-05-03,0.9800708,980.0,534.0,11825.0
2010-05-04,1.0534444,0.0,1018.0,12007.0
2010-05-05,1.2536861,2969.0,2194.0,12183.0
2010-05-06,0.90225697,0.0,301.0,10280.0
2010-05-07,1.1416695,1053.0,332.0,13602.0
2010-05-08,1.0648764,3569.0,2435.0,10158.0
2010-05-09,1.0878541,2888.0,2636.0,9945.0
2010-05-10,1.0193694,0.0,403.0,12893.0
2010-05-11,1.0912278,1156.0,345.0,11418.0
2010-05-12,1.4134847,1036.0,4434.0,16362.0
2010-05-13,1.0792972,2124.5,1477.0,10527.5
2010-05-14,1.1959348,1045.0,334.0,16764.0
2010-05-15,1.3505361,3347.0,336.0,13670.0
2010-05-16,1.4586291,3361.0,3922.0,11888.0
2010-05-17,1.130682,1014.0,367.0,15344.0
2010-05-18,0.9869333,0.0,370.0,11677.0
2010-05-19,0.99079996,2122.0,659.0,9864.0
2010-05-20,0.80131805,0.0,369.0,10101.0
2010-05-21,0.8988861,1073.0,381.0,10113.0
2010-05-22,1.4553972,2278.0,2441.0,17454.0
2010-05-23,1.033025,864.0,416.0,9541.0
2010-05-24,0.9314806,1875.0,2467.0,7746.0
2010-05-25,0.83237916,474.0,451.0,10439.0
2010-05-26,0.96380836,914.0,4500.0,8530.0
2010-05-27,0.9189875,932.0,443.0,10669.0
2010-05-28,0.97094727,1020.0,413.0,11616.0
2010-05-29,1.4234779,4057.0,400.0,16635.0
2010-05-30,1.1567361,2405.0,2976.0,9708.0
2010-05-31,0.93087643,1710.0,2171.0,10461.0
2010-06-01,0.881225,970.0,400.0,11858.0
2010-06-02,0.68117917,0.0,656.0,8454.0
2010-06-03,0.96818477,2916.0,451.0,12304.0
2010-06-04,0.9864958,1695.0,397.0,12517.0
2010-06-05,1.3955861,10932.0,1253.0,12223.0
2010-06-06,1.21305,7609.0,574.0,11365.0
2010-06-07,0.7028347,1821.0,488.0,6737.0
2010-06-08,0.945857,1513.0,821.0,11374.0
2010-06-09,1.0657514,2774.0,4269.0,8255.0
2010-06-10,0.8438819,0.0,474.0,10870.0
2010-06-11,1.0213,3439.0,468.0,11728.0
2010-06-12,1.3711576,2705.0,3659.0,16200.0
2010-06-13,1.1627471,4922.0,2516.0,9096.0
2010-06-14,0.8458222,958.0,473.0,10336.0
2010-06-15,0.84997636,0.0,488.0,10144.0
2010-06-16,1.2278417,1875.0,4999.0,10336.0
2010-06-17,0.71390134,0.0,488.0,8510.0
2010-06-18,0.9252195,977.0,454.0,11977.0
2010-06-19,0.9834861,2385.0,1803.0,9554.0
2010-06-20,1.1614931,1021.0,4195.0,12337.0
2010-06-21,1.1533959,3824.0,3525.0,11179.0
2010-06-22,1.0559639,968.0,6176.0,9230.0
2010-06-23,1.0014333,5740.0,1500.0,10188.0
2010-06-24,0.7609584,973.0,883.0,8090.0
2010-06-25,0.7634986,0.0,689.0,10466.0
2010-06-26,0.68168056,921.0,1221.0,7939.0
2010-06-27,0.79164165,2665.0,764.0,7690.0
2010-06-28,1.0217639,0.0,809.0,12516.0
2010-06-29,0.95037705,1746.0,1984.0,8263.0
2010-06-30,0.96120554,398.0,806.0,5214.0
2010-07-01,0.9368069,877.0,921.0,7438.0
2010-07-02,0.7923111,822.0,932.0,6337.0
2010-07-03,0.7778292,0.0,968.0,6151.0
2010-07-04,1.0681167,860.0,804.0,6597.0
2010-07-05,0.77360415,841.0,837.0,6913.0
2010-07-06,0.6985653,0.0,771.0,8451.0
2010-07-07,0.5797139,879.0,760.0,5762.0
2010-07-08,0.84211946,857.0,1350.0,8459.0
2010-07-09,0.7524153,0.0,625.0,5356.0
2010-07-10,0.8017389,907.0,1240.0,8921.0
2010-07-11,0.82886946,848.0,594.0,7781.0
2010-07-12,0.7705375,1724.0,646.0,6444.0
2010-07-13,0.9598014,2273.0,2826.0,7894.0
2010-07-14,0.97880006,1064.0,598.0,7575.0
2010-07-15,1.1359812,1108.0,2179.0,8203.5
2010-07-16,0.56948334,0.0,568.0,3854.0
2010-07-17,0.5599667,0.0,541.0,6094.0
2010-07-18,0.5639153,0.0,498.0,3943.0
2010-07-19,0.5563597,0.0,549.0,6105.0
2010-07-20,0.5943222,9.0,550.0,5178.0
2010-07-21,0.7390042,2030.0,585.0,6178.0
2010-07-22,0.8086431,0.0,2151.0,5604.0
2010-07-23,0.81677634,897.0,2106.0,8295.0
2010-07-24,0.64004725,0.0,2096.0,3892.0
2010-07-25,0.78500694,0.0,3732.0,7549.0
2010-07-26,0.61399305,0.0,2246.0,4147.0
2010-07-27,0.6613611,907.0,523.0,4042.0
2010-07-28,0.59906524,801.0,544.0,7232.0
2010-07-29,0.38132223,0.0,537.0,4158.0
2010-07-30,0.38281944,0.0,534.0,4087.0
2010-07-31,0.38515002,0.0,548.0,4272.0
2010-08-01,0.3858778,0.0,558.0,4263.0
2010-08-02,0.3815847,0.0,536.0,4191.0
2010-08-03,0.42723054,0.0,527.0,4096.0
2010-08-04,0.37733057,0.0,532.0,4116.0
2010-08-05,0.37046945,0.0,517.0,4013.0
2010-08-06,0.3644069,0.0,507.0,3947.0
2010-08-07,0.3663028,0.0,520.0,3968.0
2010-08-08,0.36698613,0.0,526.0,3958.0
2010-08-09,0.37157223,0.0,515.0,4042.0
2010-08-10,0.37830415,0.0,525.0,4141.0
2010-08-11,0.37639028,0.0,542.0,4118.0
2010-08-12,0.36784583,0.0,514.0,3982.0
2010-08-13,0.3710375,0.0,508.0,4097.0
2010-08-14,0.38490975,0.0,512.0,4471.0
2010-08-15,0.7333236,0.0,4361.0,5282.0
2010-08-16,0.7845347,1530.0,463.0,7328.0
2010-08-17,0.79091287,940.0,745.40875,5666.0
2010-08-18,0.87466997,0.0,358.05728,1440.0
2010-08-19,0.8244583,0.0,931.90533,1440.0
2010-08-20,0.7742466,0.0,1505.7534,1440.0
2010-08-21,0.7240349,0.0,2079.6016,1440.0
2010-08-22,0.66988575,0.0,2400.2737,1588.0
2010-08-23,0.5317069,0.0,565.0,6106.0
2010-08-24,0.50204724,0.0,541.0,5712.0
2010-08-25,0.6808389,969.0,522.0,8959.0
2010-08-26,0.5258694,0.0,538.0,5078.0
2010-08-27,1.4101737,930.0,7583.0,12707.0
2010-08-28,1.0019833,2086.0,549.0,12983.0
2010-08-29,1.1586666,3005.0,534.0,13095.0
2010-08-30,1.038057,940.0,1470.0,11790.0
2010-08-31,0.94799024,2099.0,1723.0,7958.0
2010-09-01,1.1064708,1947.0,1194.0,13990.0
2010-09-02,0.9670083,929.0,500.0,11785.0
2010-09-03,0.93500966,940.0,523.0,9747.0
2010-09-04,1.211,2605.0,734.0,13241.0
2010-09-05,0.91876245,1609.0,2732.0,7471.0
2010-09-06,0.98810834,3164.0,532.0,10174.0
2010-09-07,1.008232,1929.0,922.0,11829.0
2010-09-08,0.905425,1.0,495.0,7478.0
2010-09-09,0.86021805,1813.0,2128.0,7016.0
2010-09-10,0.92229724,966.0,654.0,10773.0
2010-09-11,1.0161875,930.0,1427.0,8996.0
2010-09-12,1.1195084,1805.0,2080.0,8891.0
2010-09-13,0.7474444,1301.0,798.0,6710.0
2010-09-14,0.9935264,1874.0,2705.0,10270.0
2010-09-15,0.6847875,0.0,898.0,6018.0
2010-09-16,0.9303736,1038.0,739.0,10310.0
2010-09-17,1.0400056,1954.0,5496.0,9727.0
2010-09-18,0.8666292,982.0,754.0,11779.0
2010-09-19,0.6386111,0.0,1307.0,5156.0
2010-09-20,1.1686333,3323.0,766.0,13262.0
2010-09-21,0.7717889,0.0,679.0,7969.0
2010-09-22,1.0488847,2472.0,1167.0,11768.0
2010-09-23,1.0068487,1021.0,755.0,12002.0
2010-09-24,0.92221665,1739.0,773.0,8666.0
2010-09-25,0.40649986,0.0,150.0,4454.328
2010-09-26,0.9513654,0.0,0.0,10434.227
2010-09-27,1.5539771,0.0,0.0,17164.123
2010-09-28,2.0053701,944.0,181.0,19496.822
2010-09-29,1.1697403,1579.0,648.0,13047.0
2010-09-30,0.8668597,0.0,771.0,7988.0
2010-10-01,1.0450139,1752.0,724.0,11307.0
2010-10-02,1.3355931,3972.0,741.0,13532.0
2010-10-03,1.2713083,5000.0,2564.0,7738.0
2010-10-04,1.2333056,1709.0,722.0,8252.0
2010-10-05,1.2879333,0.0,3012.0,12037.0
2010-10-06,0.91351116,1016.0,527.0,8055.0
2010-10-07,1.2569125,2159.0,543.0,12666.0
2010-10-08,1.0489278,964.0,710.0,9927.0
2010-10-09,1.1192917,959.0,1585.0,13132.0
2010-10-10,1.3881278,3325.0,773.0,10297.0
2010-10-11,1.1267986,1007.0,5006.0,8734.0
2010-10-12,1.0970083,1104.0,780.0,9812.0
2010-10-13,1.4401987,1988.0,611.0,16593.0
2010-10-14,1.4827237,2583.0,2441.0,14239.0
2010-10-15,1.1085583,712.0,827.0,10786.0
2010-10-16,0.69445413,0.0,645.0,7656.0
2010-10-17,0.72734857,995.0,666.0,4681.0
2010-10-18,1.8846416,2234.0,10218.0,16382.0
2010-10-19,1.3374847,1025.0,4110.0,9461.0
2010-10-20,1.199975,2154.0,690.0,10330.0
2010-10-21,0.9411097,755.0,691.0,6757.0
2010-10-22,1.1589527,1106.0,478.0,12697.0
2010-10-23,1.592525,3737.0,3883.0,13465.0
2010-10-24,1.6613222,1982.0,7563.0,13237.5
2010-10-25,0.80784166,0.0,541.0,6748.0
2010-10-26,0.65687776,0.0,2488.0,4989.0
2010-10-27,0.875193,0.0,2058.0,8269.0
2010-10-28,1.0161986,1103.0,2627.0,9087.0
2010-10-29,0.83640414,1075.0,726.0,3911.0
2010-10-30,1.4949305,2353.0,614.0,15303.0
2010-10-31,1.0252986,1430.0,678.0,5589.0
2010-11-01,0.9605417,0.0,634.0,8746.0
2010-11-02,0.8271403,0.0,574.0,5784.0
2010-11-03,0.8981236,1021.0,1108.0,6529.0
2010-11-04,1.7744069,6029.0,11193.0,10286.0
2010-11-05,1.2056167,0.0,790.0,12610.0
2010-11-06,1.2537556,3255.0,680.0,9803.0
2010-11-07,1.1623722,1026.0,621.0,6943.0
2010-11-08,1.2677362,1087.0,555.0,13038.0
2010-11-09,1.4042348,2097.0,583.0,12500.0
2010-11-10,1.3517598,1026.0,5858.0,13308.0
2010-11-11,1.2316611,3424.0,2216.0,6259.0
2010-11-12,1.2755709,2054.0,489.0,10308.0
2010-11-13,1.4049819,1051.0,589.0,13853.0
2010-11-14,1.41555,5344.0,549.0,8758.0
2010-11-15,1.2134597,1075.0,4222.0,8918.0
2010-11-16,1.0484362,0.0,478.0,7949.0
2010-11-17,1.0986333,1153.0,491.0,8915.0
2010-11-18,1.1473278,2175.0,489.0,9449.0
2010-11-19,1.0905555,0.0,483.0,11914.0
2010-11-20,1.5256987,4367.0,2947.0,11433.0
2010-11-21,0.6256319,0.0,506.0,4778.0
2010-11-22,1.4177333,4855.0,2110.0,10136.0
2010-11-23,1.0955111,1871.0,458.0,7611.0
2010-11-24,1.2473944,1096.0,2848.0,12224.0
2010-11-25,0.9938638,1076.0,426.0,5072.0
2010-11-26,1.1782296,1080.0,385.0,9989.0
