datetime,Global_active_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,unmeasured_Wh
2008-11-08 06:00:00,1.2308667,239.96349,5.0966663,0.0,0.0,731.0,499.86667
2008-11-08 07:00:00,2.7864335,238.49733,11.71,0.0,31.0,1047.0,1708.4333
2008-11-08 08:00:00,1.4431332,239.367,5.9700003,0.0,0.0,1055.0,388.13333
2008-11-08 09:00:00,1.4255666,239.15033,5.93,0.0,30.0,1052.0,343.56665
2008-11-08 10:00:00,0.6905,238.241,2.9733331,0.0,1.0,135.0,554.5
2008-11-08 11:00:00,0.72603333,238.79683,3.2533333,0.0,224.0,0.0,502.03333
2008-11-08 12:00:00,0.57549995,238.36482,2.51,0.0,0.0,0.0,575.5
2008-11-08 13:00:00,1.1068333,239.07317,4.8,0.0,32.0,446.0,628.8334
2008-11-08 14:00:00,0.7608,242.05734,3.1899998,0.0,0.0,320.0,440.8
2008-11-08 15:00:00,0.52026665,241.1235,2.1966667,0.0,31.0,0.0,489.26666
2008-11-08 16:00:00,0.5668667,240.673,2.4033332,0.0,2.0,0.0,564.86664
2008-11-08 17:00:00,1.8029001,235.54417,7.6866665,0.0,221.0,0.0,1581.9
2008-11-08 18:00:00,1.9071001,234.58333,8.09,0.0,17.0,0.0,1890.1
2008-11-08 19:00:00,2.2284331,233.10617,9.559999,0.0,507.0,0.0,1721.4333
2008-11-08 20:00:00,1.8259,236.13167,7.6966662,0.0,21.0,712.0,1092.9
2008-11-08 21:00:00,1.4343,238.4565,6.036667,10.0,0.0,0.0,1424.3
2008-11-08 22:00:00,3.7183,238.3345,15.7,531.0,1843.0,0.0,1344.3
2008-11-08 23:00:00,2.0714667,242.2925,8.596666,573.0,179.0,571.0,748.4667
2008-11-09 00:00:00,0.9007333,240.27866,3.7566667,0.0,48.0,116.0,736.73334
2008-11-09 01:00:00,0.6286667,240.26733,2.6566665,0.0,36.0,0.0,592.6667
2008-11-09 02:00:00,0.34359998,241.99384,1.5066667,0.0,19.0,0.0,324.6
2008-11-09 03:00:00,0.3526,241.6515,1.58,0.0,33.0,0.0,319.6
2008-11-09 04:00:00,0.32066667,241.61884,1.3966668,0.0,22.0,0.0,298.66666
2008-11-09 05:00:00,0.6642333,241.83482,2.8166666,141.0,28.0,0.0,495.23334
2008-11-09 06:00:00,2.5350668,239.56851,10.706667,1118.0,18.0,377.0,1022.06665
2008-11-09 07:00:00,1.1008334,239.847,4.733333,5.0,10.0,316.0,769.8333
2008-11-09 08:00:00,0.8828,239.86583,3.7566667,0.0,23.0,0.0,859.8
2008-11-09 09:00:00,1.6777333,236.04866,7.1966662,0.0,197.0,776.0,704.73334
2008-11-09 10:00:00,1.9295,236.8055,8.293333,507.0,38.0,590.0,794.5
2008-11-09 11:00:00,2.5558667,236.54167,10.943333,761.0,0.0,921.0,873.8667
2008-11-09 12:00:00,1.8652,236.2525,7.9566665,2.0,32.0,1028.0,803.2
2008-11-09 13:00:00,1.6803,237.40782,7.1033335,0.0,0.0,1037.0,643.3
2008-11-09 14:00:00,1.7414,240.66167,7.2466664,0.0,31.0,1065.0,645.4
2008-11-09 15:00:00,1.8575332,239.87233,7.81,0.0,0.0,1058.0,799.5333
2008-11-09 16:00:00,2.0461,239.72,8.51,0.0,32.0,1057.0,957.1
2008-11-09 17:00:00,3.8533666,233.20366,16.573334,1136.0,0.0,1002.0,1715.3667
2008-11-09 18:00:00,4.3781333,233.477,18.826666,1395.0,31.0,1004.0,1948.1333
2008-11-09 19:00:00,3.1635,234.38167,13.533334,555.0,0.0,1012.0,1596.5
2008-11-09 20:00:00,3.4572668,234.99234,14.753333,681.0,32.0,1016.0,1728.2667
2008-11-09 21:00:00,2.7956336,235.364,11.820001,0.0,0.0,1020.0,1775.6333
2008-11-09 22:00:00,1.7098,238.72017,7.14,0.0,29.0,953.0,727.8
2008-11-09 23:00:00,0.5351,242.52232,2.2866666,0.0,2.0,0.0,533.1
2008-11-10 00:00:00,0.38523334,242.48216,1.73,0.0,19.0,0.0,366.23334
2008-11-10 01:00:00,0.36896667,243.108,1.64,0.0,13.0,0.0,355.96667
2008-11-10 02:00:00,0.33876666,245.45767,1.4733334,0.0,8.0,0.0,330.76666
2008-11-10 03:00:00,0.34399998,243.327,1.5200001,0.0,25.0,0.0,319.0
2008-11-10 04:00:00,0.31993335,241.19551,1.41,0.0,0.0,0.0,319.93332
2008-11-10 05:00:00,0.3601,240.62383,1.59,0.0,31.0,0.0,329.1
2008-11-10 06:00:00,0.5523333,240.71767,2.3466668,0.0,0.0,195.0,357.33334
2008-11-10 07:00:00,2.976,238.57916,12.52,0.0,32.0,1047.0,1897.0
2008-11-10 08:00:00,2.463,237.61667,10.38,0.0,0.0,1039.0,1424.0
2008-11-10 09:00:00,2.1315334,237.36966,9.046666,0.0,32.0,1037.0,1062.5333
2008-11-10 10:00:00,1.8323,237.46767,7.67,0.0,0.0,1037.0,795.3
2008-11-10 11:00:00,2.0705667,237.04967,8.903334,0.0,32.0,1034.0,1004.56665
2008-11-10 12:00:00,2.0961,238.11699,8.823334,0.0,0.0,1042.0,1054.1
2008-11-10 13:00:00,2.5226333,238.089,10.613333,480.0,32.0,1043.0,967.63336
2008-11-10 14:00:00,1.6314,240.99167,6.813333,528.0,0.0,315.0,788.4
2008-11-10 15:00:00,0.9712,240.06567,4.26,15.0,28.0,0.0,928.2
2008-11-10 16:00:00,1.9439334,238.858,8.37,0.0,5.0,615.0,1323.9333
2008-11-10 17:00:00,2.9338,236.73416,12.3566675,0.0,14.0,989.0,1930.7999
2008-11-10 18:00:00,1.6607666,236.29083,7.0933332,0.0,19.0,35.0,1606.7667
2008-11-10 19:00:00,1.1009667,237.4915,4.61,0.0,6.0,0.0,1094.9667
2008-11-10 20:00:00,0.7838,238.32584,3.37,0.0,27.0,0.0,756.8
2008-11-10 21:00:00,2.3223999,237.96666,9.766666,0.0,0.0,587.0,1735.4
2008-11-10 22:00:00,2.0828333,240.66667,8.65,0.0,32.0,339.0,1711.8334
2008-11-10 23:00:00,1.048,242.56749,4.286667,0.0,0.0,0.0,1048.0
2008-11-11 00:00:00,0.7471,241.9555,3.09,0.0,33.0,0.0,714.1
2008-11-11 01:00:00,1.1287333,240.179,4.6966662,0.0,0.0,627.0,501.73334
2008-11-11 02:00:00,0.35900003,243.81383,1.5333333,0.0,33.0,0.0,326.0
2008-11-11 03:00:00,0.30823332,243.22116,1.3766667,0.0,0.0,0.0,308.23334
2008-11-11 04:00:00,0.3397,241.99384,1.5266666,0.0,32.0,0.0,307.7
2008-11-11 05:00:00,0.3245,242.29851,1.4733334,0.0,0.0,0.0,324.5
2008-11-11 06:00:00,0.3649,243.44434,1.5733334,0.0,33.0,0.0,331.9
2008-11-11 07:00:00,0.8057667,243.14682,3.48,0.0,0.0,0.0,805.76666
2008-11-11 08:00:00,1.5471667,241.623,6.453333,0.0,31.0,561.0,955.1667
2008-11-11 09:00:00,1.7734,238.82167,7.4,0.0,0.0,1049.0,724.4
2008-11-11 10:00:00,1.7636,239.21918,7.3733335,0.0,26.0,1053.0,684.6
2008-11-11 11:00:00,2.6970668,236.779,11.429999,192.0,538.0,1032.0,935.06665
2008-11-11 12:00:00,2.3492,237.47917,9.986667,560.0,232.0,1037.0,520.2
2008-11-11 13:00:00,3.0147667,238.279,12.679999,0.0,1105.0,1045.0,864.76666
2008-11-11 14:00:00,1.8891333,241.996,7.82,0.0,72.0,1077.0,740.13336
2008-11-11 15:00:00,2.261767,240.41501,9.523334,610.0,10.0,1062.0,579.76666
2008-11-11 16:00:00,1.8957,240.64383,7.92,115.0,45.0,1065.0,670.7
2008-11-11 17:00:00,2.7046666,237.2045,11.42,0.0,2.0,1035.0,1667.6666
2008-11-11 18:00:00,2.1882668,234.04182,9.406667,0.0,32.0,0.0,2156.2666
2008-11-11 19:00:00,1.9705666,236.34201,8.333333,0.0,0.0,0.0,1970.5667
2008-11-11 20:00:00,2.8344,236.14883,12.0,448.0,32.0,847.0,1507.4
2008-11-11 21:00:00,2.4441667,237.36949,10.303333,293.0,0.0,1037.0,1114.1666
2008-11-11 22:00:00,2.8156333,238.88966,11.740001,257.0,29.0,1050.0,1479.6333
2008-11-11 23:00:00,2.4050667,241.7835,9.860001,0.0,3.0,1074.0,1328.0667
2008-11-12 00:00:00,1.4360667,243.5295,5.8233333,0.0,23.0,72.0,1341.0667
2008-11-12 01:00:00,1.3264999,242.795,5.3966665,0.0,9.0,0.0,1317.5
2008-11-12 02:00:00,1.3357333,242.68668,5.45,0.0,14.0,0.0,1321.7333
2008-11-12 03:00:00,1.3354666,241.11568,5.4966664,0.0,17.0,0.0,1318.4667
2008-11-12 04:00:00,1.3224,240.10165,5.4666667,0.0,4.0,0.0,1318.4
2008-11-12 05:00:00,1.3197666,240.01483,5.4266667,0.0,28.0,0.0,1291.7667
2008-11-12 06:00:00,1.8131334,240.48566,7.5666666,0.0,0.0,147.0,1666.1333
2008-11-12 07:00:00,3.3673668,238.30118,14.096666,0.0,30.0,1045.0,2292.3667
2008-11-12 08:00:00,1.6491666,241.75484,6.7766666,0.0,0.0,1075.0,574.1667
2008-11-12 09:00:00,1.4036001,239.52766,5.836667,0.0,31.0,1055.0,317.6
2008-11-12 10:00:00,1.3637666,238.83318,5.6866665,0.0,0.0,1049.0,314.76666
2008-11-12 11:00:00,1.5743667,238.4715,6.5966663,0.0,252.0,1046.0,276.36667
2008-11-12 12:00:00,1.5351666,240.69284,6.4033337,0.0,104.0,1066.0,365.1667
2008-11-12 13:00:00,1.9777334,240.1785,8.256666,0.0,492.0,1061.0,424.73334
2008-11-12 14:00:00,2.2095,239.99583,9.466666,0.0,1507.0,77.0,625.5
2008-11-12 15:00:00,0.64463335,241.33101,2.8333333,0.0,66.0,0.0,578.63336
2008-11-12 16:00:00,0.76360005,241.79485,3.27,0.0,36.0,0.0,727.6
2008-11-12 17:00:00,1.4070667,238.73933,5.9266667,0.0,38.0,0.0,1369.0667
2008-11-12 18:00:00,1.3984666,236.21817,5.913333,0.0,0.0,0.0,1398.4667
2008-11-12 19:00:00,0.9586333,237.731,4.0866666,0.0,31.0,0.0,927.63336
2008-11-12 20:00:00,1.3773667,239.7955,5.75,0.0,0.0,0.0,1377.3667
2008-11-12 21:00:00,2.8172,236.63966,11.913333,498.0,31.0,945.0,1343.2
2008-11-12 22:00:00,1.6905333,242.45515,6.9733334,457.0,0.0,792.0,441.53333
2008-11-12 23:00:00,0.47466666,246.0805,2.02,111.0,32.0,0.0,331.66666
2008-11-13 00:00:00,0.32143334,244.11151,1.3866668,0.0,0.0,0.0,321.43332
2008-11-13 01:00:00,0.34513333,242.9675,1.5166667,0.0,31.0,0.0,314.13333
2008-11-13 02:00:00,0.3148,244.36433,1.3966668,0.0,0.0,0.0,314.8
2008-11-13 03:00:00,0.36396664,243.09567,1.5966667,0.0,30.0,0.0,333.96667
2008-11-13 04:00:00,0.32083333,242.66133,1.4,0.0,0.0,0.0,320.83334
2008-11-13 05:00:00,0.33540002,241.6795,1.48,0.0,16.0,0.0,319.4
2008-11-13 06:00:00,1.5701333,242.50499,6.4966664,0.0,15.0,792.0,763.13336
2008-11-13 07:00:00,2.4009333,242.24234,9.923334,0.0,0.0,1079.0,1321.9333
2008-11-13 08:00:00,1.4091667,240.95033,5.79,0.0,31.0,1068.0,310.16666
2008-11-13 09:00:00,1.3738999,240.56117,5.616667,0.0,0.0,1065.0,308.9
2008-11-13 10:00:00,1.1460667,240.49533,4.7466664,0.0,30.0,795.0,321.06668
2008-11-13 11:00:00,0.31233332,240.19484,1.3933333,0.0,0.0,0.0,312.33334
2008-11-13 12:00:00,0.35143334,241.99083,1.5233333,0.0,31.0,0.0,320.43332
2008-11-13 13:00:00,0.3189667,240.4575,1.4300001,0.0,0.0,0.0,318.96667
2008-11-13 14:00:00,0.35806665,244.39934,1.6066667,0.0,29.0,0.0,329.06668
2008-11-13 15:00:00,0.31616667,244.60916,1.41,0.0,3.0,0.0,313.16666
2008-11-13 16:00:00,0.32333332,243.42316,1.4233334,0.0,12.0,0.0,311.33334
2008-11-13 17:00:00,0.33176666,238.95366,1.48,0.0,19.0,0.0,312.76666
2008-11-13 18:00:00,0.83996665,237.34001,3.5766666,0.0,0.0,194.0,645.9667
2008-11-13 19:00:00,2.0038,238.19618,8.41,0.0,30.0,558.0,1415.8
2008-11-13 20:00:00,1.3297333,240.62733,5.686667,0.0,0.0,0.0,1329.7333
2008-11-13 21:00:00,1.5511667,238.69135,6.4933333,0.0,30.0,0.0,1521.1666
2008-11-13 22:00:00,1.9775001,241.56267,8.14,0.0,0.0,764.0,1213.5
2008-11-13 23:00:00,0.725,242.27017,3.13,0.0,31.0,0.0,694.0
2008-11-14 00:00:00,0.3399,244.54399,1.5333333,0.0,0.0,0.0,339.9
2008-11-14 01:00:00,0.3709,243.54218,1.6200001,0.0,27.0,0.0,343.9
2008-11-14 02:00:00,0.33916667,245.29033,1.4666667,0.0,4.0,0.0,335.16666
2008-11-14 03:00:00,0.3551,243.14383,1.62,0.0,7.0,0.0,348.1
2008-11-14 04:00:00,0.37093335,242.4615,1.7099999,0.0,23.0,0.0,347.93335
2008-11-14 05:00:00,0.30763334,241.20616,1.3666667,0.0,0.0,0.0,307.63333
2008-11-14 06:00:00,0.6806667,241.714,2.8966668,0.0,31.0,160.0,489.66666
2008-11-14 07:00:00,2.4799666,239.17334,10.346666,0.0,0.0,1053.0,1426.9667
2008-11-14 08:00:00,2.2063,237.61284,9.263333,530.0,30.0,1039.0,607.3
2008-11-14 09:00:00,1.9402333,237.75099,8.163334,574.0,0.0,1040.0,326.23334
2008-11-14 10:00:00,1.4191334,240.78983,5.8399997,0.0,29.0,1066.0,324.13333
2008-11-14 11:00:00,1.3824999,240.47017,5.6800003,0.0,2.0,1064.0,316.5
2008-11-14 12:00:00,1.7184334,240.20084,7.186667,0.0,11.0,1061.0,646.43335
2008-11-14 13:00:00,1.7077333,240.56435,7.1299996,0.0,19.0,1064.0,624.73334
2008-11-14 14:00:00,0.7053667,243.67134,2.9566665,0.0,0.0,235.0,470.36667
2008-11-14 15:00:00,0.5607334,243.439,2.5166667,0.0,31.0,0.0,529.73334
2008-11-14 16:00:00,0.37713334,241.37866,1.74,0.0,0.0,0.0,377.13333
2008-11-14 17:00:00,1.4798666,237.91884,6.3433332,0.0,31.0,735.0,713.86664
2008-11-14 18:00:00,1.1108334,238.39034,4.6566668,0.0,0.0,0.0,1110.8334
2008-11-14 19:00:00,1.5597,238.32834,6.6666665,0.0,31.0,0.0,1528.7
2008-11-14 20:00:00,1.3574666,239.06233,5.6966662,0.0,0.0,0.0,1357.4667
2008-11-14 21:00:00,1.7394333,238.97768,7.266667,129.0,30.0,479.0,1101.4333
2008-11-14 22:00:00,1.6811,241.7165,6.94,361.0,1.0,933.0,386.1
2008-11-14 23:00:00,0.8387334,243.17633,3.5266669,498.0,18.0,0.0,322.73334
2008-11-15 00:00:00,0.3416,240.99234,1.55,0.0,14.0,0.0,327.6
2008-11-15 01:00:00,0.31686667,240.55385,1.4333333,0.0,3.0,0.0,313.86667
2008-11-15 02:00:00,0.33426666,242.4975,1.4466667,0.0,28.0,0.0,306.26666
2008-11-15 03:00:00,0.3154,243.1215,1.3833333,0.0,0.0,0.0,315.4
2008-11-15 04:00:00,0.3421667,242.70616,1.5033333,0.0,31.0,0.0,311.16666
2008-11-15 05:00:00,0.31233332,243.14949,1.3766667,0.0,0.0,0.0,312.33334
2008-11-15 06:00:00,1.0190333,241.93384,4.23,0.0,31.0,632.0,356.03333
2008-11-15 07:00:00,2.2243001,237.38934,9.423334,0.0,0.0,1037.0,1187.3
2008-11-15 08:00:00,2.0385,236.97433,8.586667,0.0,30.0,1034.0,974.5
2008-11-15 09:00:00,1.4372667,237.99167,6.0033336,0.0,0.0,1042.0,395.26666
2008-11-15 10:00:00,1.5404334,236.72183,6.5299997,0.0,28.0,1032.0,480.43335
2008-11-15 11:00:00,0.6823,237.23717,2.9733331,0.0,3.0,250.0,429.3
2008-11-15 12:00:00,1.8103001,235.97968,7.9966664,734.0,15.0,0.0,1061.3
2008-11-15 13:00:00,0.97003335,239.89767,4.2966666,0.0,16.0,268.0,686.0333
2008-11-15 14:00:00,2.2538667,241.02716,9.396667,0.0,523.0,1068.0,662.8667
2008-11-15 15:00:00,4.1835,238.28033,17.716667,371.0,1729.0,1045.0,1038.5
2008-11-15 16:00:00,3.4251666,236.08168,14.67,160.0,515.0,1026.0,1724.1666
2008-11-15 17:00:00,4.5308,232.02766,19.613335,512.0,718.0,992.0,2308.8
2008-11-15 18:00:00,3.8292334,234.95284,16.363333,0.0,51.0,1017.0,2761.2334
2008-11-15 19:00:00,3.3171,235.27017,14.093333,0.0,0.0,1019.0,2298.1
2008-11-15 20:00:00,4.0635667,236.30283,17.353333,832.0,32.0,1028.0,2171.5667
2008-11-15 21:00:00,3.7356334,237.12433,15.823334,504.0,0.0,1035.0,2196.6333
2008-11-15 22:00:00,3.2284331,239.8825,13.46,319.0,32.0,1058.0,1819.4333
2008-11-15 23:00:00,4.2750335,239.123,17.893333,520.0,0.0,1052.0,2703.0334
2008-11-16 00:00:00,2.6713998,239.27335,11.1433325,0.0,31.0,81.0,2559.4
2008-11-16 01:00:00,2.3302665,240.24333,9.62,0.0,0.0,0.0,2330.2666
2008-11-16 02:00:00,2.4747,243.00166,10.183333,407.0,31.0,784.0,1252.7
2008-11-16 03:00:00,0.49863333,244.46451,2.0466666,74.0,0.0,133.0,291.63333
2008-11-16 04:00:00,0.8016333,243.82016,3.4033332,474.0,32.0,0.0,295.63333
2008-11-16 05:00:00,0.27996668,243.99968,1.2166667,0.0,0.0,0.0,279.96667
2008-11-16 06:00:00,0.32916668,244.18251,1.4233334,0.0,26.0,0.0,303.16666
2008-11-16 07:00:00,0.30723333,242.86234,1.3933333,0.0,6.0,0.0,301.23334
2008-11-16 08:00:00,0.29543334,243.37617,1.2866666,0.0,17.0,0.0,278.43332
2008-11-16 09:00:00,0.61813337,242.121,2.72,0.0,14.0,0.0,604.13336
2008-11-16 10:00:00,1.1517334,240.99933,4.826667,0.0,8.0,702.0,441.73334
2008-11-16 11:00:00,1.3935333,238.44566,6.1266665,0.0,23.0,483.0,887.5333
2008-11-16 12:00:00,1.6390667,236.90834,6.9566665,0.0,0.0,1033.0,606.06665
2008-11-16 13:00:00,2.6796,237.98317,11.326666,466.0,371.0,1043.0,799.6
2008-11-16 14:00:00,2.3007333,241.96718,9.509999,150.0,74.0,1077.0,999.73334
2008-11-16 15:00:00,2.9074,239.524,12.153334,435.0,538.0,1055.0,879.4
2008-11-16 16:00:00,1.5922667,240.356,6.61,0.0,27.0,283.0,1282.2666
2008-11-16 17:00:00,1.0673667,239.20216,4.45,0.0,53.0,0.0,1014.36664
2008-11-16 18:00:00,2.7474666,238.0415,11.61,859.0,11.0,0.0,1877.4667
2008-11-16 19:00:00,3.1662333,235.91966,13.633333,1010.0,435.0,551.0,1170.2333
2008-11-16 20:00:00,3.7687,236.38518,15.97,402.0,45.0,1028.0,2293.7
2008-11-16 21:00:00,2.5480335,237.2565,10.706667,514.0,33.0,692.0,1309.0333
2008-11-16 22:00:00,1.1871667,239.3105,4.9700003,0.0,19.0,0.0,1168.1666
2008-11-16 23:00:00,0.66800004,242.2155,2.77,0.0,35.0,0.0,633.0
2008-11-17 00:00:00,0.6405333,242.09883,2.6366665,0.0,16.0,0.0,624.5333
2008-11-17 01:00:00,0.4317333,243.1855,1.8066667,0.0,37.0,0.0,394.73334
2008-11-17 02:00:00,0.28056666,245.513,1.2099999,0.0,9.0,0.0,271.56668
2008-11-17 03:00:00,0.30923334,244.11966,1.38,0.0,30.0,0.0,279.23334
2008-11-17 04:00:00,0.6156333,242.6725,2.6033332,0.0,0.0,330.0,285.63333
2008-11-17 05:00:00,0.539,243.2695,2.25,0.0,32.0,229.0,278.0
2008-11-17 06:00:00,0.6735333,244.00816,2.8666666,0.0,0.0,145.0,528.5333
2008-11-17 07:00:00,2.5100667,238.266,10.509999,0.0,31.0,1045.0,1434.0667
2008-11-17 08:00:00,1.7684001,237.9265,7.383333,0.0,0.0,1042.0,726.4
2008-11-17 09:00:00,1.3574333,239.93365,5.5966663,0.0,32.0,1060.0,265.43332
2008-11-17 10:00:00,1.3431,240.09467,5.5133333,0.0,0.0,1060.0,283.1
2008-11-17 11:00:00,1.3835334,240.854,5.6666665,0.0,32.0,1067.0,284.53333
2008-11-17 12:00:00,1.3346334,240.16733,5.47,0.0,0.0,1061.0,273.63333
2008-11-17 13:00:00,1.3667666,240.86066,5.5933332,0.0,32.0,1067.0,267.76666
2008-11-17 14:00:00,1.3682001,243.01567,5.57,0.0,0.0,1085.0,283.2
2008-11-17 15:00:00,0.73616666,242.93483,3.05,0.0,32.0,438.0,266.16666
2008-11-17 16:00:00,0.26603332,242.34883,1.13,0.0,0.0,0.0,266.03333
2008-11-17 17:00:00,0.69303334,238.815,2.8833334,0.0,28.0,0.0,665.0333
2008-11-17 18:00:00,1.1381334,236.71983,4.8233333,0.0,4.0,0.0,1134.1333
2008-11-17 19:00:00,1.3323001,236.33282,5.6600003,0.0,18.0,0.0,1314.3
2008-11-17 20:00:00,2.3520668,238.41151,9.866667,0.0,13.0,605.0,1734.0667
2008-11-17 21:00:00,1.5367666,240.18782,6.47,0.0,7.0,356.0,1173.7667
2008-11-17 22:00:00,1.0582334,241.65668,4.4333334,0.0,25.0,0.0,1033.2333
2008-11-17 23:00:00,0.35883334,243.84532,1.5166667,0.0,0.0,0.0,358.83334
2008-11-18 00:00:00,0.3658,243.99867,1.6033334,0.0,32.0,0.0,333.8
2008-11-18 01:00:00,0.34343335,243.9195,1.5266666,0.0,0.0,0.0,343.43335
2008-11-18 02:00:00,0.35716668,244.16316,1.5666667,0.0,32.0,0.0,325.16666
2008-11-18 03:00:00,0.3153667,243.62784,1.4,0.0,0.0,0.0,315.36667
2008-11-18 04:00:00,0.62416667,241.30534,2.6833334,0.0,32.0,277.0,315.16666
2008-11-18 05:00:00,0.8079334,241.0,3.38,0.0,0.0,486.0,321.93332
2008-11-18 06:00:00,1.1119334,242.02217,4.766667,0.0,33.0,152.0,926.93335
2008-11-18 07:00:00,3.2643,236.85634,13.786667,4.0,0.0,1033.0,2227.3
2008-11-18 08:00:00,2.1690333,236.51018,9.179999,526.0,21.0,1030.0,592.0333
2008-11-18 09:00:00,2.1052668,238.09901,8.903334,549.0,11.0,1044.0,501.26666
2008-11-18 10:00:00,1.6636666,238.03549,6.9700003,0.0,6.0,1043.0,614.6667
2008-11-18 11:00:00,1.6768,237.5115,7.0333333,0.0,26.0,1038.0,612.8
2008-11-18 12:00:00,1.3750999,239.71266,5.6633334,0.0,0.0,1057.0,318.1
2008-11-18 13:00:00,1.4014666,239.08133,5.813333,0.0,32.0,1052.0,317.46667
2008-11-18 14:00:00,0.76879996,241.70233,3.2366667,0.0,0.0,439.0,329.8
2008-11-18 15:00:00,0.37,241.45299,1.6033332,0.0,33.0,0.0,337.0
2008-11-18 16:00:00,0.3281333,240.94768,1.4866668,0.0,0.0,0.0,328.13333
2008-11-18 17:00:00,0.46746668,238.67967,2.0466666,0.0,33.0,0.0,434.46667
2008-11-18 18:00:00,1.3919666,235.80766,5.9166665,0.0,0.0,176.0,1215.9667
2008-11-18 19:00:00,2.6827333,234.4595,11.440001,0.0,32.0,891.0,1759.7334
2008-11-18 20:00:00,1.4544333,237.09517,6.1666665,0.0,0.0,0.0,1454.4333
2008-11-18 21:00:00,1.6499667,237.687,6.96,0.0,26.0,233.0,1390.9667
2008-11-18 22:00:00,1.7986,240.37115,7.4733334,0.0,6.0,1063.0,729.6
2008-11-18 23:00:00,0.6573,243.60268,2.7966666,0.0,14.0,190.0,453.3
2008-11-19 00:00:00,0.3385,243.02533,1.47,0.0,18.0,0.0,320.5
2008-11-19 01:00:00,0.32243335,243.33034,1.4366667,0.0,2.0,0.0,320.43332
2008-11-19 02:00:00,0.3641,246.06317,1.5966667,0.0,31.0,0.0,333.1
2008-11-19 03:00:00,0.3206,244.00233,1.3733333,0.0,0.0,0.0,320.6
2008-11-19 04:00:00,0.36693335,243.23082,1.5833334,0.0,31.0,0.0,335.93332
2008-11-19 05:00:00,0.32583332,242.73483,1.4066666,0.0,0.0,0.0,325.83334
2008-11-19 06:00:00,1.0551,242.87617,4.46,0.0,33.0,327.0,695.1
2008-11-19 07:00:00,2.1328666,239.09584,8.9,10.0,0.0,1052.0,1070.8667
2008-11-19 08:00:00,2.0296333,237.96117,8.526667,494.0,31.0,1043.0,461.63333
2008-11-19 09:00:00,1.8645667,236.7755,7.836667,527.0,0.0,1032.0,305.56665
2008-11-19 10:00:00,1.4037666,240.21616,5.763334,0.0,27.0,1062.0,314.76666
2008-11-19 11:00:00,1.8721,238.69933,7.813333,0.0,317.0,1048.0,507.1
2008-11-19 12:00:00,0.7402667,241.8645,3.3933334,0.0,140.0,62.0,538.26666
2008-11-19 13:00:00,0.4427,241.96483,1.9866666,0.0,87.0,0.0,355.7
2008-11-19 14:00:00,1.2863333,241.959,5.413333,0.0,704.0,0.0,582.3333
2008-11-19 15:00:00,1.7613,239.06784,7.6200004,0.0,1418.0,0.0,343.30002
2008-11-19 16:00:00,0.6164333,239.5235,2.6466668,0.0,16.0,0.0,600.43335
2008-11-19 17:00:00,1.5766333,236.87866,6.7366667,0.0,64.0,0.0,1512.6333
2008-11-19 18:00:00,1.6631334,237.4605,6.96,0.0,9.0,19.0,1635.1333
2008-11-19 19:00:00,3.0791001,236.56567,12.973333,0.0,34.0,812.0,2233.1
2008-11-19 20:00:00,3.0850668,236.99117,13.036667,704.0,0.0,980.0,1401.0667
2008-11-19 21:00:00,2.2236667,238.10483,9.323334,2.0,32.0,1043.0,1146.6666
2008-11-19 22:00:00,1.2804667,242.2715,5.39,0.0,0.0,224.0,1056.4667
2008-11-19 23:00:00,0.5191,242.28784,2.2633333,0.0,32.0,0.0,487.1
2008-11-20 00:00:00,0.40080002,242.73517,1.76,0.0,0.0,0.0,400.8
2008-11-20 01:00:00,0.38333333,243.51967,1.6166667,0.0,31.0,0.0,352.33334
2008-11-20 02:00:00,0.3357,244.12134,1.3966668,0.0,0.0,0.0,335.7
2008-11-20 03:00:00,0.36226666,242.49883,1.5633334,0.0,29.0,0.0,333.26666
2008-11-20 04:00:00,0.3457333,242.07916,1.4833333,0.0,3.0,0.0,342.73334
2008-11-20 05:00:00,0.87979996,242.92183,3.6433334,0.0,16.0,516.0,347.8
2008-11-20 06:00:00,1.3371665,241.37633,5.6299996,0.0,15.0,232.0,1090.1666
2008-11-20 07:00:00,2.8952668,237.99234,12.16,283.0,3.0,1043.0,1566.2666
2008-11-20 08:00:00,1.9239333,238.28934,8.096666,247.0,28.0,1045.0,603.93335
2008-11-20 09:00:00,1.8995,236.96117,8.003333,504.0,0.0,1033.0,362.5
2008-11-20 10:00:00,1.419,237.53017,5.936667,0.0,32.0,1038.0,349.0
2008-11-20 11:00:00,1.3909334,238.45601,5.81,0.0,0.0,1047.0,343.93332
2008-11-20 12:00:00,0.99663335,239.68216,4.25,0.0,31.0,617.0,348.63333
2008-11-20 13:00:00,0.3536,241.15283,1.58,0.0,0.0,0.0,353.6
2008-11-20 14:00:00,0.3806,242.94333,1.7066667,0.0,32.0,0.0,348.6
2008-11-20 15:00:00,0.34803334,240.50185,1.5966666,0.0,0.0,0.0,348.03333
2008-11-20 16:00:00,0.38743335,238.187,1.7633334,0.0,32.0,0.0,355.43332
2008-11-20 17:00:00,1.2810999,236.69733,5.413333,0.0,0.0,0.0,1281.1
2008-11-20 18:00:00,1.6204666,235.94566,6.9066668,0.0,25.0,0.0,1595.4667
